1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1340,6300 RICHMOND HWY,ALEX,VA,22306
1,WARR-90Z-2,WARRANT - VIOLATE COURT ORDER/OFFICIAL PAPER (90Z),2025-10-23,1349,3000 HAMAKER CT;300,FRFX,VA,22031
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1351,1600 BELLE VIEW BLVD,ALEX,VA,22307
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1353,7000 COMMERCE ST,SFLD,VA,22150
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1433,5700 SEMINARY RD,FLCH,VA,22041
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-10-23,1436,7000 COMMERCE ST,SFLD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1440,POLE RD/PLANTATION DR,ALEX,VA,22309
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1444,7500 SHREVE RD,FLCH,VA,22046
2,SERV-39,SERVICE - AVI THREAT SCHOOL,2025-10-23,1500,5300 SULLY STATION DR,CENT,VA,20120
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,1514,7800 BELFORD DR,ALEX,VA,
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1521,1600 BELLE VIEW BLVD,ALEX,VA,22307
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-23,1523,4800 MANITOBA DR;104,ALEX,VA,22312
1,DISORD-90C-2,DISORDERLY CONDUCT - DISORDERLY CONDUCT (90C),2025-10-23,1526,4100 WADSWORTH CT,ANDL,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1531,6500 FRANCONIA RD,SFLD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-10-23,1544,4400 KERRYBROOKE DR,ALEX,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1558,LAKE ST/CHARLES ST,FLCH,VA,22041
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE (290),2025-10-23,1606,7500 GREAT SWAN CT,ALEX,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1619,10300 NEW GUINEA RD,FRFX,VA,22032
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1638,10600 BRADDOCK RD,FRFX,VA,22032
1,ASSLT-13A-7,ASSAULT - MOB (13A),2025-10-23,1650,2300 HUNTERS WOODS PLZ,RESTON,VA,20191
1,DRUG-35A-10,DRUG - OTHER DANGEROUS DRUGS POSSESSION (35A),2025-10-23,1652,5000 CARYN CT,ALEX,VA,22312
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1655,1800 CAMERON GLEN DR,RSTN,VA,
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1657,4200 MIDDLEBROOK ST,FRFX,VA,22032
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1715,6200 LITTLE RIVER TPKE,ALEX,VA,22312
2,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-23,1730,GREEN RANGE DR & COVENT GARDENS CT,RESTON,VA,20191
2,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE (290),2025-10-23,1730,GREEN RANGE DR & COVENT GARDENS CT,RESTON,VA,20191
1,DRUG-35A-1,DRUG - OPIUM/COCAINE POSSESSION (35A),2025-10-23,1734,5200 SOUTHAMPTON DR,SFLD,VA,22151
1,WARR-90Z-11,WARRANT ORDER - VIOLATE EPO/PO/PPO,2025-10-23,1734,5200 SOUTHAMPTON DR,SFLD,VA,22151
1,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,1800,8200 CRESTMONT CIR,SPRINGFIELD,VA,22153
1,CONSP-90Z-5,CONSPIRACY - TO COMMIT OTHER OFFENSE (90Z),2025-10-23,1801,1800 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,DRUG-35A-12,DRUG - DANGEROUS DRUGS SALE/ MANUFACTURING (35A),2025-10-23,1801,1800 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1804,6500 SPRINGFIELD MALL,SFLD,VA,
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1805,5800 CROSSROADS CTR,FLCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1818,2600 AVENIR PL;4102,VNNA,VA,22180
4,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-10-23,1857,12100 MAPLE FOREST CT;A,FRFX,VA,22030
4,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1857,12100 MAPLE FOREST CT;A,FRFX,VA,22030
